Transaction ID,Customer ID,product detail,City,Quantity,Price variation,Discount,Transaction Date
TTD750,49086,book,Lhore,16,448,0.07529976266323705,2024-10-07 16:05:22
TTD751,20741,clothing,Peshawar,16,4849,0.003996330397990499,2025-04-05 05:59:54
TTD752,44491,Electronics,Queeta,17,644,0.16789506618984903,2025-05-03 11:26:04
TTD753,93809,Grocery,Faisabad,14,995,0.20727024522091372,2024-07-01 13:58:48
TTD754,65235,clothing,Islamabad,6,4448,0.256570847156016,2024-05-15 18:23:05
TTD755,35834,sports,Karachi,14,731,0.12143226002634411,2024-10-21 07:35:49
TTD756,92948,Grocery,Karachi,6,1314,0.07362776945901976,2024-09-19 16:20:06
TTD757,48898,book,Queeta,15,3271,0.25375840103920405,2024-05-02 21:01:32
TTD758,21008,Grocery,Peshawar,9,1895,0.23655882006818876,2024-09-10 00:37:26
TTD759,91324,book,Faisabad,12,3430,0.040107437320525983,2025-08-11 07:29:54
TTD760,79194,clothing,Karachi,18,982,0.2687005246676444,2024-12-12 07:21:45
TTD761,83801,clothing,Queeta,4,4302,0.19694574942352666,2025-03-20 04:36:40
TTD762,96561,sports,Faisabad,9,2329,0.059843965481772815,2025-02-13 05:28:49
TTD763,45147,book,Peshawar,5,3519,0.28857655227723467,2024-09-06 16:45:25
TTD764,39040,clothing,Queeta,7,1901,0.18689373602817902,2025-07-05 02:04:36
TTD765,96792,sports,Lhore,1,2265,0.08034382654953091,2024-02-19 08:48:22
TTD766,24670,clothing,Karachi,10,4041,0.1218959727559692,2024-04-21 08:38:55
TTD767,96869,Electronics,Karachi,8,1922,0.07144475696731861,2024-03-25 15:49:05
TTD768,90744,Grocery,Lhore,13,954,0.18526524238563505,2025-04-17 20:56:27
TTD769,75815,Grocery,Queeta,10,1772,0.14120797800277907,2025-08-28 07:47:12
TTD770,35826,sports,Karachi,14,3055,0.10345041018587599,2024-05-04 16:07:21
TTD771,82241,Electronics,Faisabad,15,4538,0.10229062405214769,2025-11-20 03:22:32
TTD772,95972,Grocery,Lhore,15,1348,0.10648177432295738,2025-03-04 15:39:05
TTD773,16654,Electronics,Lhore,10,4309,0.1317543485521461,2025-05-04 11:54:27
TTD774,70589,book,Lhore,2,2415,0.23361065596127145,2024-05-22 06:22:24
TTD775,68735,clothing,Islamabad,18,2654,0.1786478539834778,2024-12-27 15:43:14
TTD776,76207,Electronics,Islamabad,15,693,0.2866222412630405,2025-04-01 21:28:49
TTD777,47639,book,Islamabad,9,3584,0.00935986745224736,2024-03-03 01:14:06
TTD778,18247,Grocery,Peshawar,19,4564,0.25267202070782574,2025-02-28 23:30:23
TTD779,41825,sports,Peshawar,11,2946,0.1600086797388375,2024-03-26 15:18:46
TTD780,88208,Electronics,Faisabad,14,3274,0.27913972591239306,2024-06-10 18:33:00
TTD781,95214,clothing,Lhore,1,4143,0.22412726588399703,2025-01-11 01:15:47
TTD782,78122,Grocery,Islamabad,5,536,0.24410739097376663,2024-12-22 04:37:24
TTD783,53231,sports,Karachi,19,4482,0.048333860404930894,2025-10-27 06:41:40
TTD784,25576,Electronics,Queeta,18,4472,0.29749857402482655,2024-06-04 21:55:41
TTD785,75250,book,Peshawar,12,2674,0.19385082587476363,2025-09-12 23:05:13
TTD786,67861,clothing,Islamabad,7,394,0.15690763252497966,2024-12-11 19:07:39
TTD787,96439,clothing,Lhore,18,1918,0.02307236801260183,2025-11-21 12:41:00
TTD788,89838,clothing,Queeta,15,3476,0.21328681420930343,2024-12-02 05:58:49
TTD789,73748,clothing,Islamabad,7,4796,0.024142867792764897,2024-07-08 21:02:39
TTD790,51030,Grocery,Queeta,19,4036,0.11634091575208944,2025-06-08 06:44:21
TTD791,40330,book,Lhore,4,3295,0.033797436022346215,2024-04-21 14:55:49
TTD792,14258,Grocery,Islamabad,15,3274,0.023093457672153216,2024-09-26 20:01:51
TTD793,72838,sports,Islamabad,19,2966,0.2163362838572164,2025-03-05 11:05:33
TTD794,11338,book,Peshawar,9,3748,0.13279921324569766,2024-10-01 00:42:58
TTD795,51099,Grocery,Islamabad,7,2163,0.11501020929518001,2024-06-10 10:02:09
TTD796,35766,clothing,Karachi,9,3832,0.07071130903523272,2025-03-06 18:39:09
TTD797,99927,book,Peshawar,13,3157,0.19806105189106948,2024-12-14 03:14:47
TTD798,56087,clothing,Queeta,16,2458,0.07361480512755467,2025-10-26 14:20:10
TTD799,12373,Electronics,Peshawar,4,2608,0.2329635425800801,2025-11-19 03:31:01
TTD800,24932,Grocery,Peshawar,19,1101,0.262377907676434,2025-07-12 04:11:07
TTD801,60343,sports,Islamabad,19,3134,0.26159295547095407,2025-11-01 14:49:29
TTD802,18064,book,Islamabad,17,2226,0.2623863410499508,2025-06-16 14:24:32
TTD803,67912,book,Lhore,12,4827,0.037915526903182235,2024-07-06 19:24:19
TTD804,12756,Electronics,Peshawar,1,2648,0.27371408581709783,2025-06-15 03:15:48
TTD805,63312,book,Peshawar,11,679,0.01655546359482717,2024-09-25 22:13:28
TTD806,10288,Grocery,Lhore,4,2184,0.07610678410401596,2024-06-17 19:41:40
TTD807,58692,book,Queeta,8,2098,0.1295605843974237,2024-11-18 02:08:03
TTD808,36831,book,Queeta,10,2214,0.10251999352365554,2025-01-04 13:24:25
TTD809,10859,clothing,Karachi,1,3763,0.1605903473064145,2024-08-13 14:26:51
TTD810,90818,Grocery,Peshawar,2,1560,0.25214282858361925,2025-07-11 16:27:35
TTD811,56520,sports,Islamabad,5,2883,0.2874970850929945,2024-06-16 14:38:03
TTD812,93499,Electronics,Peshawar,14,3602,0.21051493607323524,2024-12-02 15:26:44
TTD813,69436,Electronics,Lhore,6,448,0.013636937313113861,2024-11-24 05:25:00
TTD814,16375,Electronics,Lhore,12,2542,0.2686685131776399,2024-12-26 13:48:48
TTD815,81668,Electronics,Karachi,12,4031,0.23283499841334565,2025-05-23 01:31:18
TTD816,79045,sports,Peshawar,9,3140,0.03695870592914079,2024-05-22 03:16:35
TTD817,37578,sports,Karachi,3,3865,0.2822479293156321,2025-06-30 22:28:15
TTD818,17859,clothing,Queeta,5,221,0.050751853331175135,2025-04-27 16:15:06
TTD819,52908,sports,Lhore,4,4001,0.12127497832803291,2024-07-10 15:48:25
TTD820,27795,sports,Queeta,11,2830,0.15422210027916497,2024-12-28 18:07:00
TTD821,61482,clothing,Karachi,5,1868,0.24636778654853275,2025-08-21 04:48:47
TTD822,78840,Grocery,Islamabad,2,880,0.10186003137350723,2024-07-01 22:53:23
TTD823,23413,Grocery,Karachi,2,914,0.1284311121676431,2025-10-30 05:58:49
TTD824,21181,Electronics,Queeta,16,361,0.20134790575283013,2025-04-10 08:34:19
TTD825,46172,Grocery,Queeta,12,1243,0.25383691046976375,2025-06-11 08:47:01
TTD826,56589,sports,Lhore,6,4852,0.20493946893637444,2024-08-10 18:14:42
TTD827,42631,clothing,Faisabad,1,3680,0.29972552788257545,2024-04-04 10:59:27
TTD828,95646,Electronics,Islamabad,1,1501,0.14608810923498844,2024-08-10 12:03:50
TTD829,83841,Grocery,Peshawar,15,4566,0.25727888302880547,2025-08-31 11:29:04
TTD830,74544,clothing,Lhore,1,3914,0.28231066369644126,2024-01-17 00:47:16
TTD831,27299,Grocery,Peshawar,4,1072,0.24935358794830342,2025-09-25 02:46:48
TTD832,21281,clothing,Islamabad,16,616,0.0874086761901761,2024-09-22 07:17:44
TTD833,31577,Electronics,Karachi,1,3435,0.15725706863205857,2025-10-12 05:23:47
TTD834,24815,Grocery,Queeta,8,1991,0.008074417818395352,2024-04-08 05:54:12
TTD835,47684,Grocery,Queeta,12,588,0.18694364582048237,2025-09-09 02:28:29
TTD836,77692,clothing,Karachi,11,3989,0.1874732260620516,2025-12-28 14:32:46
TTD837,60579,Grocery,Queeta,19,3023,0.17152236336217788,2025-12-27 20:17:09
TTD838,11853,book,Lhore,9,96,0.23441229490681373,2025-04-01 00:47:18
TTD839,74207,clothing,Peshawar,3,1446,0.20994684498682628,2025-07-30 16:35:45
TTD840,47666,Electronics,Lhore,17,695,0.13252037591383442,2024-06-16 22:27:18
TTD841,38918,book,Peshawar,19,4698,0.08242246865291114,2025-04-30 17:18:38
TTD842,70038,Electronics,Lhore,16,313,0.17791946344693357,2025-10-28 18:51:54
TTD843,45779,book,Faisabad,13,432,0.034340998651242446,2025-03-14 07:34:16
TTD844,53259,sports,Islamabad,5,1146,0.007609832572058051,2024-02-08 08:31:11
TTD845,97315,sports,Peshawar,11,1205,0.29390133129827706,2025-11-10 09:22:26
TTD846,17406,clothing,Islamabad,7,2311,0.047510196803444205,2025-06-14 05:21:19
TTD847,89743,clothing,Peshawar,15,3307,0.10884059555593044,2024-06-26 04:56:06
TTD848,41790,Grocery,Lhore,5,512,0.17223851149600974,2024-12-04 02:26:01
TTD849,13908,sports,Islamabad,3,1246,0.2518601231882745,2024-08-19 05:30:46
TTD850,73733,book,Lhore,15,4000,0.20807628207992443,2025-10-10 13:23:10
TTD851,38421,Electronics,Islamabad,7,3349,0.2970098442840244,2024-07-16 04:37:57
TTD852,73882,Grocery,Faisabad,4,4153,0.0867685828469389,2024-10-05 10:01:44
TTD853,28093,Electronics,Faisabad,16,1092,0.15971015361117527,2024-03-08 01:15:57
TTD854,40537,Electronics,Queeta,10,544,0.007591869852971988,2025-03-10 11:45:08
TTD855,16414,Electronics,Faisabad,3,2251,0.2298948277083132,2024-08-17 12:45:46
TTD856,92196,book,Peshawar,9,1785,0.25178897106333203,2024-10-25 01:15:06
TTD857,87506,sports,Karachi,16,4015,0.1379899282968872,2024-05-03 15:29:54
TTD858,19460,clothing,Karachi,12,4702,0.23905702694078879,2024-02-12 14:53:50
TTD859,90013,Electronics,Peshawar,9,109,0.1435335328641881,2024-06-17 08:12:49
TTD860,53663,Grocery,Peshawar,8,660,0.0857604317713722,2024-08-05 12:33:44
TTD861,20563,Electronics,Lhore,8,3405,0.03758549436252571,2024-08-18 09:39:59
TTD862,57239,book,Peshawar,14,178,0.17265633035454236,2025-03-23 12:54:43
TTD863,88401,Electronics,Karachi,4,2577,0.24449332544207342,2025-05-21 01:29:51
TTD864,32396,clothing,Islamabad,4,2839,0.2465779349180851,2025-01-17 09:47:33
TTD865,58175,Grocery,Lhore,3,1211,0.09054838456239683,2024-04-09 22:45:17
TTD866,90916,book,Queeta,3,3438,0.20526616508411935,2025-05-03 03:58:41
TTD867,29007,Electronics,Islamabad,19,596,0.28000269963380464,2025-01-02 20:31:05
TTD868,74492,sports,Karachi,2,415,0.13288372714801597,2025-02-13 00:09:16
TTD869,44599,Grocery,Peshawar,16,1942,0.13893900878014362,2024-12-03 21:37:21
TTD870,18995,book,Karachi,15,3809,0.10240791812088837,2025-03-04 08:18:39
TTD871,11847,sports,Karachi,8,72,0.0749993723897016,2024-07-03 21:41:18
TTD872,25569,sports,Peshawar,12,338,0.1638635986510166,2024-12-13 23:10:56
TTD873,20842,book,Islamabad,19,3947,0.1753268532619947,2024-02-04 14:12:33
TTD874,83712,Grocery,Lhore,9,3063,0.11387670432485965,2025-06-12 11:59:03
TTD875,16861,book,Faisabad,18,3693,0.28041161459861247,2024-04-17 04:51:41
TTD876,82881,sports,Queeta,12,4444,0.29524540101213825,2025-04-19 17:15:10
TTD877,67781,Grocery,Islamabad,1,4874,0.2332522187360536,2024-08-19 12:28:17
TTD878,45470,Electronics,Islamabad,12,4207,0.28732726429118455,2025-04-13 16:49:28
TTD879,61396,Electronics,Islamabad,9,495,0.13868729278713507,2024-08-01 07:17:21
TTD880,81995,book,Peshawar,3,4737,0.24270300017446977,2025-12-08 06:30:42
TTD881,68299,Grocery,Islamabad,3,2663,0.14701660549544546,2025-07-25 03:12:44
TTD882,59292,Electronics,Islamabad,18,4657,0.24106748093371894,2025-07-06 15:15:37
TTD883,86801,clothing,Karachi,5,3334,0.23954221372482715,2025-11-12 09:50:05
TTD884,90158,sports,Faisabad,19,3849,0.01677649252376806,2025-08-23 03:51:28
TTD885,54662,book,Faisabad,10,3522,0.274604099098145,2025-11-04 18:09:03
TTD886,22830,clothing,Lhore,12,583,0.2650168619470862,2025-10-21 20:16:06
TTD887,24726,clothing,Peshawar,16,2220,0.06517490793217635,2025-07-13 21:19:04
TTD888,86851,book,Lhore,3,991,0.2785299102572019,2024-02-09 08:13:25
TTD889,79408,Electronics,Queeta,8,3547,0.04435608740785783,2025-07-18 05:03:33
TTD890,46298,sports,Karachi,5,2044,0.11928500963638147,2024-01-17 23:40:32
TTD891,72188,book,Islamabad,4,2791,0.0742173029107794,2024-01-25 15:51:38
TTD892,10526,clothing,Islamabad,17,132,0.03184288407780913,2025-12-09 23:39:19
TTD893,33723,clothing,Peshawar,17,4020,0.18606508083617068,2024-01-31 11:28:58
TTD894,52204,sports,Queeta,19,4356,0.17995359457667037,2025-04-30 13:35:30
TTD895,75935,clothing,Peshawar,13,4141,0.08775847559647594,2025-11-29 22:29:02
TTD896,76775,book,Queeta,18,1914,0.12013391178930972,2024-10-04 07:58:30
TTD897,11640,Grocery,Faisabad,11,4854,0.2546173555937664,2024-07-28 21:29:16
TTD898,85022,Grocery,Karachi,11,1696,0.24480565249926192,2025-11-12 23:30:36
TTD899,79514,Electronics,Peshawar,17,1200,0.06918337585174013,2024-10-19 22:13:38
TTD900,20567,book,Faisabad,8,1535,0.10933053573678532,2025-09-25 07:31:29
TTD901,13048,clothing,Faisabad,7,291,0.2816948683383811,2025-04-19 13:45:47
TTD902,13627,clothing,Faisabad,9,1845,0.18703558910450782,2025-04-22 05:07:30
TTD903,16181,clothing,Islamabad,3,2572,0.03546207921562616,2025-04-04 08:30:04
TTD904,92435,sports,Karachi,6,2358,0.22699878604485402,2025-08-11 02:58:07
TTD905,29617,sports,Lhore,1,1062,0.2865855276363071,2025-08-28 03:28:00
TTD906,16065,clothing,Faisabad,10,2956,0.05954864488371472,2025-05-11 04:52:42
TTD907,42269,book,Islamabad,15,376,0.1872994713150877,2024-12-19 21:12:53
TTD908,74400,sports,Queeta,10,2617,0.03214822592087665,2024-11-28 18:28:50
TTD909,12562,Electronics,Islamabad,12,1874,0.08227499574436915,2025-07-12 11:10:19
TTD910,19500,Grocery,Lhore,12,3737,0.019860724398553787,2024-07-19 11:28:53
TTD911,56236,book,Faisabad,3,1720,0.2864475797445138,2024-07-02 08:15:06
TTD912,73949,sports,Queeta,15,2177,0.24817351545837438,2024-12-01 08:07:00
TTD913,20782,sports,Queeta,9,4402,0.20094275289086214,2025-07-07 18:18:36
TTD914,84666,Electronics,Queeta,3,4092,0.02393697393258265,2025-07-15 14:41:09
TTD915,33170,book,Queeta,8,2458,0.02083906547737605,2025-01-09 03:29:30
TTD916,77258,Grocery,Faisabad,18,1874,0.09635289624232161,2025-01-03 13:09:11
TTD917,15589,Electronics,Faisabad,17,4666,0.11778073580520625,2025-04-29 04:15:50
TTD918,90877,clothing,Peshawar,16,4362,0.11496904920086946,2024-04-15 17:59:30
TTD919,99824,book,Faisabad,3,827,0.044626853473452334,2024-05-14 11:59:38
TTD920,71347,Grocery,Peshawar,3,1751,0.1477568496686239,2025-08-20 09:01:30
TTD921,16990,Electronics,Queeta,12,4341,0.013194049139624442,2025-06-12 17:54:00
TTD922,92890,clothing,Karachi,11,133,0.045505926671266406,2024-07-17 13:56:16
TTD923,21762,sports,Peshawar,5,2854,0.1928552218284874,2024-03-02 05:21:19
TTD924,67598,book,Karachi,6,3031,0.05651044863662252,2025-06-14 17:03:24
TTD925,21862,Grocery,Queeta,19,1590,0.07638670967648116,2025-08-16 12:11:42
TTD926,85933,sports,Lhore,2,1870,0.24707582946848267,2024-05-21 14:11:15
TTD927,11376,sports,Peshawar,18,893,0.2701929778762054,2025-11-10 12:00:04
TTD928,44693,Electronics,Lhore,6,4512,0.1943115335842261,2024-03-04 14:00:30
TTD929,13531,Grocery,Lhore,18,2210,0.2783329027193265,2025-09-21 17:17:52
TTD930,17094,sports,Peshawar,6,4881,0.19083367323534364,2025-07-17 04:44:23
TTD931,35459,book,Faisabad,1,93,0.25655060797436857,2024-04-30 21:11:02
TTD932,46092,sports,Queeta,6,759,0.08592073066094068,2024-10-28 22:47:15
TTD933,68488,clothing,Karachi,9,290,0.2342730583248167,2025-09-17 03:49:17
TTD934,13058,Grocery,Lhore,17,4647,0.17580596576866078,2025-07-17 23:34:19
TTD935,10920,clothing,Peshawar,2,3329,0.014400298815713052,2024-01-18 18:30:33
TTD936,64514,book,Peshawar,11,3950,0.0638286212503639,2025-01-12 23:52:10
TTD937,45798,sports,Peshawar,12,1212,0.12522746786043967,2024-07-31 17:33:06
TTD938,56263,sports,Queeta,5,4028,0.08690328093852275,2025-04-09 19:56:12
TTD939,66561,sports,Peshawar,12,573,0.06408788151701486,2025-09-19 20:01:54
TTD940,69561,book,Queeta,12,344,0.09378460312646249,2024-05-03 12:46:34
TTD941,50085,book,Lhore,15,3776,0.17461986096977342,2025-12-13 15:15:49
TTD942,31486,book,Peshawar,5,1197,0.16341765216551044,2024-10-11 21:46:16
TTD943,91991,clothing,Queeta,10,1769,0.28915811215253145,2025-10-10 00:45:29
TTD944,35125,Electronics,Islamabad,3,3258,0.21967045739201818,2025-08-09 15:28:29
TTD945,26544,sports,Queeta,13,1337,0.09255484682321127,2024-06-04 09:04:42
TTD946,85293,sports,Faisabad,15,2199,0.2799521787407506,2025-07-23 19:52:02
TTD947,72345,Grocery,Karachi,8,2724,0.2523411988299114,2025-03-14 03:50:37
TTD948,70642,clothing,Faisabad,7,2878,0.2161888465009024,2025-02-10 02:44:16
TTD949,37554,Grocery,Peshawar,9,2275,0.10917851771116359,2024-02-13 23:13:32
TTD950,45478,Grocery,Peshawar,13,4023,0.0574092663218516,2024-01-11 21:40:36
TTD951,64368,Grocery,Lhore,10,752,0.23716609029042915,2025-08-05 21:23:28
TTD952,64669,Grocery,Peshawar,6,679,0.07298793002830034,2024-03-15 03:00:51
TTD953,31622,Electronics,Lhore,3,3122,0.010928499125682266,2025-06-28 12:18:04
TTD954,81977,clothing,Peshawar,8,2921,0.19268415785300294,2024-05-19 06:00:41
TTD955,73558,book,Peshawar,18,4809,0.27533569517260864,2025-07-21 19:18:36
TTD956,34035,Electronics,Islamabad,16,594,0.2286957570002093,2024-10-25 13:37:46
TTD957,99106,Grocery,Peshawar,14,78,0.27169552524506974,2025-10-03 17:24:59
TTD958,24580,book,Queeta,13,4870,0.01099147380170743,2025-07-05 21:06:44
TTD959,54554,Grocery,Lhore,9,2457,0.1345802236120674,2025-09-30 04:21:57
TTD960,40134,sports,Peshawar,5,636,0.012017874595245014,2025-04-22 08:51:51
TTD961,55646,sports,Queeta,18,596,0.24588428921044667,2025-05-18 02:22:47
TTD962,87271,book,Faisabad,2,3361,0.22905315157254777,2024-05-22 11:15:03
TTD963,23635,sports,Karachi,3,3162,0.2156845251710675,2025-09-08 17:55:39
TTD964,88959,Grocery,Queeta,10,3869,0.29248511514890563,2025-07-25 12:21:31
TTD965,24060,book,Islamabad,16,2136,0.1212034013076812,2024-01-22 05:04:54
TTD966,51466,clothing,Islamabad,12,3175,0.09690376065855974,2025-05-17 11:02:31
TTD967,90815,sports,Karachi,5,173,0.12939565310451281,2024-05-08 22:32:52
TTD968,10754,book,Karachi,7,4897,0.1781883856187492,2024-05-12 11:07:04
TTD969,89979,Grocery,Peshawar,6,2717,0.0015885832890163653,2024-03-09 06:14:56
TTD970,44131,book,Faisabad,1,2728,0.20765312225850166,2025-11-30 10:13:28
TTD971,83885,sports,Queeta,12,2553,0.22646449483554776,2024-07-20 14:31:05
TTD972,25342,Grocery,Lhore,17,334,0.0439115572962208,2025-09-14 04:57:06
TTD973,27213,Electronics,Karachi,18,1813,0.2688524945922106,2025-01-05 06:30:59
TTD974,11671,Grocery,Karachi,4,2728,0.08330697542899886,2025-10-26 16:59:02
TTD975,73722,Electronics,Islamabad,4,1158,0.2562600419058767,2024-11-12 17:09:20
TTD976,54562,book,Lhore,8,2677,0.0995402651010998,2025-12-30 12:27:18
TTD977,45221,book,Queeta,18,256,0.16574965581764178,2024-04-14 22:10:33
TTD978,95679,clothing,Karachi,12,4378,0.015780383344027215,2024-10-28 23:32:33
TTD979,48142,Electronics,Lhore,15,2218,0.029057786083422465,2025-08-04 23:31:48
TTD980,68245,Electronics,Queeta,7,1125,0.25622235880897537,2025-07-04 05:47:11
TTD981,77604,book,Lhore,14,3209,0.006711856197770649,2024-02-10 21:27:51
TTD982,22555,sports,Karachi,11,1915,0.04826437430040524,2025-04-21 19:21:44
TTD983,64590,Electronics,Karachi,14,3734,0.02081766116514172,2024-06-30 19:39:42
TTD984,76944,Grocery,Faisabad,18,2846,0.26202886624934113,2025-11-25 14:45:24
TTD985,93458,book,Faisabad,18,1115,0.24483124374420506,2025-06-18 19:03:34
TTD986,33263,Grocery,Lhore,11,2181,0.10925848592002689,2024-07-10 20:37:48
TTD987,52569,clothing,Karachi,6,2551,0.07004881622049296,2025-06-17 09:31:12
TTD988,45134,Electronics,Lhore,2,836,0.21224912789181496,2025-04-04 22:48:53
TTD989,22896,clothing,Islamabad,11,2469,0.28498586708212015,2025-09-03 16:10:15
TTD990,42762,clothing,Lhore,5,4261,0.20380111147565824,2024-08-14 03:09:27
TTD991,11423,Electronics,Karachi,18,4675,0.280192276713768,2025-02-07 13:02:32
TTD992,45304,book,Islamabad,5,4963,0.007674040160755768,2024-09-20 15:18:02
TTD993,12311,Grocery,Lhore,14,107,0.298621272039782,2024-06-17 11:50:10
TTD994,83005,clothing,Queeta,19,1455,0.10826709085901136,2024-05-31 23:16:27
TTD995,57667,sports,Lhore,10,2946,0.10902430533784345,2025-01-17 02:06:31
TTD996,54154,Electronics,Peshawar,1,3027,0.13717233285105973,2024-03-15 17:25:05
TTD997,25137,sports,Karachi,4,580,0.16878773563143384,2025-09-18 03:40:56
TTD998,86807,clothing,Peshawar,16,2936,0.2504764382637342,2024-09-02 02:59:24
TTD999,52562,book,Peshawar,7,643,0.16918695669284703,2025-05-05 12:27:52
TTD1000,30222,Electronics,Peshawar,18,514,0.002306184488268048,2025-07-16 23:59:23
